Date,SKU,Product,Region,Channel,Qty,Unit Price,Revenue
2026-04-23,WM-180,Summit Trekking Poles (Pair),North,Retail,3,74.00,222.00
2025-11-21,WM-160,Ridge Merino Base Layer,South,Online,5,59.00,295.00
2025-12-18,WM-250,Aqua Filter Bottle 750ml,South,Wholesale,1,39.00,39.00
2025-05-14,WM-101,Trailhead Backpack 28L,South,Online,4,89.00,356.00
2025-12-11,WM-160,Ridge Merino Base Layer,North,Online,4,59.00,236.00
2025-06-26,WM-181,Summit Camp Stove,North,Wholesale,1,64.00,64.00
2025-06-26,WM-161,Ridge Merino Beanie,South,Online,2,24.00,48.00
2025-10-30,WM-271,Compass Headlamp 400,East,Retail,3,44.00,132.00
2025-07-13,WM-160,Ridge Merino Base Layer,West,Retail,1,59.00,59.00
2025-11-12,WM-160,Ridge Merino Base Layer,South,Wholesale,2,59.00,118.00
2025-09-15,WM-250,Aqua Filter Bottle 750ml,North,Online,2,39.00,78.00
2025-09-04,WM-215,Voyager Sleeping Pad,West,Wholesale,2,89.00,178.00
2025-05-10,WM-250,Aqua Filter Bottle 750ml,East,Online,5,39.00,195.00
2025-12-02,WM-181,Summit Camp Stove,South,Wholesale,1,64.00,64.00
2025-11-27,WM-101,Trailhead Backpack 28L,North,Online,2,89.00,178.00
2026-03-30,WM-230,Trailrunner Trail Shoe,East,Retail,4,119.00,476.00
2025-12-15,WM-250,Aqua Filter Bottle 750ml,South,Online,1,39.00,39.00
2025-07-09,WM-160,Ridge Merino Base Layer,North,Online,4,59.00,236.00
2025-12-22,WM-101,Trailhead Backpack 28L,South,Retail,4,89.00,356.00
2025-07-04,WM-141,Alpine Softshell Vest,East,Retail,4,129.00,516.00
2025-10-18,WM-215,Voyager Sleeping Pad,East,Online,1,89.00,89.00
2025-07-30,WM-161,Ridge Merino Beanie,West,Online,1,24.00,24.00
2025-09-15,WM-101,Trailhead Backpack 28L,,Retail,3,89.00,267.00
2025-09-04,WM-190,Basecamp 2P Tent,North,Online,2,249.00,498.00
2026-03-18,WM-191,Basecamp 4P Tent,North,Online,1,349.00,349.00
2025-11-22,WM-230,Trailrunner Trail Shoe,North,Online,4,119.00,476.00
2025-08-29,WM-251,Aqua Hydration Bladder 2L,South,Online,4,34.00,136.00
2026-04-18,WM-270,Compass Nav Watch,South,Wholesale,1,189.00,189.00
2025-04-16,WM-230,Trailrunner Trail Shoe,West,Retail,2,119.00,238.00
2026-01-08,WM-190,Basecamp 2P Tent,East,Retail,4,249.00,996.00
2025-07-12,WM-251,Aqua Hydration Bladder 2L,North,Online,4,34.00,136.00
2026-05-01,WM-270,Compass Nav Watch,North,Wholesale,1,189.00,189.00
2025-05-25,WM-141,Alpine Softshell Vest,North,Wholesale,2,129.00,258.00
2025-07-28,WM-180,Summit Trekking Poles (Pair),East,Online,2,74.00,148.00
2025-09-23,WM-210,Voyager Sleeping Bag 20F,South,Online,1,159.00,159.00
2025-08-16,WM-180,Summit Trekking Poles (Pair),North,Online,1,74.00,74.00
2025-08-18,WM-102,Trailhead Backpack 45L,South,Wholesale,2,129.00,258.00
2025-06-24,WM-161,Ridge Merino Beanie,West,Wholesale,2,24.00,
2025-12-26,WM-230,Trailrunner Trail Shoe,South,Online,1,119.00,119.00
2026-06-11,WM-231,Trailrunner Hiking Boot,North,Wholesale,1,159.00,159.00
2026-04-20,WM-190,Basecamp 2P Tent,East,Wholesale,2,249.00,498.00
2025-05-21,WM-210,Voyager Sleeping Bag 20F,South,Online,5,159.00,795.00
2025-10-12,WM-140,Alpine Hardshell Jacket,North,Wholesale,2,219.00,438.00
2025-08-21,WM-101,Trailhead Backpack 28L,North,Wholesale,1,89.00,89.00
2025-05-07,WM-215,Voyager Sleeping Pad,East,Wholesale,2,89.00,178.00
2025-11-05,WM-210,Voyager Sleeping Bag 20F,West,Retail,3,159.00,477.00
2026-03-17,WM-215,Voyager Sleeping Pad,South,Online,1,89.00,89.00
2026-06-03,WM-215,Voyager Sleeping Pad,East,Wholesale,2,89.00,178.00
2026-03-22,WM-181,Summit Camp Stove,North,Retail,1,64.00,64.00
2025-12-30,WM-180,Summit Trekking Poles (Pair),West,Online,4,74.00,296.00
2025-10-05,WM-250,Aqua Filter Bottle 750ml,West,Wholesale,1,39.00,39.00
2025-05-25,WM-250,Aqua Filter Bottle 750ml,South,Retail,4,39.00,156.00
2026-04-03,WM-190,Basecamp 2P Tent,South,Online,5,249.00,1245.00
2025-08-23,WM-250,Aqua Filter Bottle 750ml,West,Online,5,39.00,195.00
2025-10-25,WM-101,Trailhead Backpack 28L,East,,1,89.00,89.00
2026-04-29,WM-215,Voyager Sleeping Pad,East,Wholesale,2,89.00,178.00
2025-12-28,WM-102,Trailhead Backpack 45L,West,Retail,4,129.00,516.00
2025-09-04,WM-251,Aqua Hydration Bladder 2L,South,Wholesale,1,34.00,34.00
2026-06-04,WM-140,Alpine Hardshell Jacket,West,Retail,2,219.00,438.00
2025-11-15,WM-251,Aqua Hydration Bladder 2L,South,Online,4,34.00,136.00
2025-07-08,WM-140,Alpine Hardshell Jacket,North,Retail,4,219.00,876.00
2025-10-21,WM-140,Alpine Hardshell Jacket,North,Retail,1,219.00,219.00
2025-11-25,WM-270,Compass Nav Watch,North,Retail,2,189.00,378.00
2026-05-15,WM-250,Aqua Filter Bottle 750ml,North,Online,4,39.00,156.00
2025-08-28,WM-141,Alpine Softshell Vest,West,Online,1,129.00,129.00
2025-07-11,WM-161,Ridge Merino Beanie,East,Wholesale,1,24.00,24.00
2025-07-30,WM-160,Ridge Merino Base Layer,West,Wholesale,1,59.00,59.00
2025-11-20,WM-180,Summit Trekking Poles (Pair),East,Online,5,74.00,370.00
2025-05-27,WM-101,Trailhead Backpack 28L,North,Wholesale,1,89.00,89.00
2026-05-22,WM-141,Alpine Softshell Vest,South,Wholesale,1,129.00,129.00
2026-05-22,WM-141,Alpine Softshell Vest,South,Retail,3,129.00,387.00
2025-09-03,WM-140,Alpine Hardshell Jacket,West,Wholesale,1,219.00,219.00
2025-07-04,WM-140,Alpine Hardshell Jacket,West,Wholesale,1,219.00,219.00
2025-12-30,WM-160,Ridge Merino Base Layer,North,Retail,2,59.00,118.00
2026-03-22,WM-231,Trailrunner Hiking Boot,North,Retail,3,159.00,477.00
2025-07-14,WM-140,Alpine Hardshell Jacket,East,Wholesale,2,219.00,438.00
2025-06-23,WM-101,Trailhead Backpack 28L,North,Wholesale,1,89.00,89.00
2026-05-23,WM-141,Alpine Softshell Vest,South,Wholesale,1,129.00,129.00
2025-10-28,WM-102,Trailhead Backpack 45L,South,Wholesale,1,129.00,129.00
2026-04-07,WM-102,Trailhead Backpack 45L,West,Retail,4,129.00,516.00
2026-01-01,WM-251,Aqua Hydration Bladder 2L,West,Retail,1,34.00,34.00
2025-05-14,WM-250,Aqua Filter Bottle 750ml,North,,5,39.00,195.00
2025-12-28,WM-140,Alpine Hardshell Jacket,South,Wholesale,1,219.00,219.00
2026-05-27,WM-180,Summit Trekking Poles (Pair),North,Online,4,74.00,296.00
2025-08-02,WM-271,Compass Headlamp 400,East,Retail,3,44.00,
2026-05-10,WM-140,Alpine Hardshell Jacket,North,Online,5,219.00,1095.00
2025-11-17,WM-160,Ridge Merino Base Layer,East,Online,1,59.00,59.00
2025-04-07,WM-210,Voyager Sleeping Bag 20F,North,Online,5,159.00,795.00
2026-04-18,WM-251,Aqua Hydration Bladder 2L,North,Online,2,34.00,68.00
2025-06-01,WM-141,Alpine Softshell Vest,North,Online,1,129.00,129.00
2025-04-07,WM-250,Aqua Filter Bottle 750ml,West,Wholesale,1,39.00,39.00
2025-09-30,WM-140,Alpine Hardshell Jacket,South,Retail,4,219.00,876.00
2025-09-13,WM-270,Compass Nav Watch,South,Retail,3,189.00,567.00
2025-07-12,WM-191,Basecamp 4P Tent,South,Wholesale,1,349.00,349.00
2026-04-11,WM-251,Aqua Hydration Bladder 2L,North,Wholesale,2,34.00,68.00
2026-04-03,WM-102,Trailhead Backpack 45L,North,Online,1,129.00,129.00
2025-11-18,WM-250,Aqua Filter Bottle 750ml,West,Online,2,39.00,78.00
2026-06-19,WM-102,Trailhead Backpack 45L,South,Wholesale,2,129.00,258.00
2025-05-14,WM-101,Trailhead Backpack 28L,East,Retail,4,89.00,356.00
2025-07-30,WM-190,Basecamp 2P Tent,North,Wholesale,2,249.00,498.00
2026-03-27,WM-190,Basecamp 2P Tent,West,Retail,2,249.00,498.00
2025-10-22,WM-141,Alpine Softshell Vest,West,Retail,2,129.00,258.00
2025-08-20,WM-231,Trailrunner Hiking Boot,South,Online,2,159.00,318.00
2025-08-31,WM-180,Summit Trekking Poles (Pair),West,Online,2,74.00,148.00
2025-11-04,WM-102,Trailhead Backpack 45L,North,Retail,3,129.00,387.00
2026-01-02,WM-270,Compass Nav Watch,North,Online,4,189.00,756.00
2025-05-02,WM-141,Alpine Softshell Vest,North,Online,4,129.00,516.00
2025-06-15,WM-251,Aqua Hydration Bladder 2L,North,Wholesale,1,34.00,34.00
2026-02-22,WM-231,Trailrunner Hiking Boot,North,Online,2,159.00,318.00
2026-01-12,WM-250,Aqua Filter Bottle 750ml,West,Retail,2,39.00,78.00
2025-05-03,WM-141,Alpine Softshell Vest,West,Online,5,129.00,645.00
2025-11-03,WM-181,Summit Camp Stove,North,Retail,3,64.00,192.00
2025-04-14,WM-160,Ridge Merino Base Layer,North,Retail,2,59.00,118.00
2025-11-28,WM-160,Ridge Merino Base Layer,North,Wholesale,1,59.00,59.00
2025-11-05,WM-231,Trailrunner Hiking Boot,South,Retail,3,159.00,477.00
2025-08-11,WM-160,Ridge Merino Base Layer,East,Online,1,59.00,59.00
2025-11-23,WM-251,Aqua Hydration Bladder 2L,East,Online,5,34.00,170.00
2026-03-21,WM-270,Compass Nav Watch,East,Online,4,189.00,756.00
2026-05-13,WM-141,Alpine Softshell Vest,North,Retail,4,129.00,516.00
2025-08-15,WM-101,Trailhead Backpack 28L,South,Online,5,89.00,445.00
2025-12-28,WM-230,Trailrunner Trail Shoe,East,Retail,1,119.00,119.00
2026-04-18,WM-181,Summit Camp Stove,West,Retail,3,64.00,192.00
2026-03-11,WM-230,Trailrunner Trail Shoe,West,Retail,1,119.00,119.00
2025-07-07,WM-141,Alpine Softshell Vest,West,Retail,1,129.00,129.00
2025-12-14,WM-191,Basecamp 4P Tent,West,Wholesale,1,349.00,349.00
2025-06-02,WM-270,Compass Nav Watch,West,Online,2,189.00,378.00
2025-07-19,WM-271,Compass Headlamp 400,North,Wholesale,2,44.00,88.00
2026-04-06,WM-191,Basecamp 4P Tent,West,Retail,4,349.00,1396.00
2026-06-08,WM-190,Basecamp 2P Tent,South,Online,4,249.00,996.00
2025-12-23,WM-101,Trailhead Backpack 28L,West,Wholesale,1,89.00,89.00
2026-01-04,WM-231,Trailrunner Hiking Boot,North,Retail,1,159.00,159.00
2025-12-22,WM-271,Compass Headlamp 400,North,Online,1,44.00,44.00
2025-04-06,WM-140,Alpine Hardshell Jacket,South,Wholesale,1,219.00,219.00
2025-12-27,WM-215,Voyager Sleeping Pad,North,Online,2,89.00,178.00
2025-08-23,WM-210,Voyager Sleeping Bag 20F,South,Retail,2,159.00,318.00
2026-06-07,WM-160,Ridge Merino Base Layer,West,Online,1,59.00,59.00
2025-11-02,WM-191,Basecamp 4P Tent,South,Retail,2,349.00,698.00
2025-12-31,WM-210,Voyager Sleeping Bag 20F,East,Wholesale,2,159.00,318.00
2025-12-24,WM-230,Trailrunner Trail Shoe,North,Retail,2,119.00,238.00
2026-04-03,WM-215,Voyager Sleeping Pad,North,Online,1,89.00,89.00
2026-05-17,WM-180,Summit Trekking Poles (Pair),North,Online,5,74.00,370.00
2025-10-16,WM-191,Basecamp 4P Tent,West,Online,2,349.00,698.00
2025-10-26,WM-251,Aqua Hydration Bladder 2L,West,Wholesale,2,34.00,68.00
2026-03-07,WM-140,Alpine Hardshell Jacket,East,Online,2,219.00,438.00
2025-10-20,WM-180,Summit Trekking Poles (Pair),North,Retail,1,74.00,74.00
2025-06-24,WM-215,Voyager Sleeping Pad,West,Wholesale,1,89.00,89.00
2025-10-12,WM-231,Trailrunner Hiking Boot,East,Online,2,159.00,318.00
2026-05-24,WM-231,Trailrunner Hiking Boot,West,Online,2,159.00,318.00
2025-11-24,WM-215,Voyager Sleeping Pad,West,Wholesale,12,89.00,1068.00
2026-05-15,WM-230,Trailrunner Trail Shoe,South,Wholesale,1,119.00,119.00
2025-10-21,WM-181,Summit Camp Stove,,Wholesale,1,64.00,64.00
2026-01-24,WM-101,Trailhead Backpack 28L,West,Retail,4,89.00,356.00
2025-08-16,WM-102,Trailhead Backpack 45L,North,,1,129.00,129.00
2025-08-22,WM-190,Basecamp 2P Tent,North,Wholesale,1,249.00,249.00
2026-03-27,WM-191,Basecamp 4P Tent,South,Wholesale,2,349.00,698.00
2025-10-04,WM-160,Ridge Merino Base Layer,East,Wholesale,2,59.00,118.00
2025-04-13,WM-141,Alpine Softshell Vest,North,Retail,2,129.00,258.00
2025-12-27,WM-215,Voyager Sleeping Pad,South,Wholesale,2,89.00,178.00
2025-11-02,WM-140,Alpine Hardshell Jacket,West,Retail,2,219.00,438.00
2025-09-18,WM-251,Aqua Hydration Bladder 2L,South,Online,4,34.00,136.00
2025-05-24,WM-180,Summit Trekking Poles (Pair),,Wholesale,1,74.00,74.00
2026-04-21,WM-215,Voyager Sleeping Pad,North,Online,2,89.00,178.00
2026-04-01,WM-230,Trailrunner Trail Shoe,East,Online,5,119.00,595.00
2025-10-13,WM-215,Voyager Sleeping Pad,South,Wholesale,1,89.00,89.00
2025-07-23,WM-161,Ridge Merino Beanie,South,Retail,3,24.00,72.00
2025-12-16,WM-180,Summit Trekking Poles (Pair),East,Retail,3,74.00,222.00
2025-05-11,WM-230,Trailrunner Trail Shoe,North,Wholesale,2,119.00,238.00
2026-05-23,WM-271,Compass Headlamp 400,North,Online,2,44.00,88.00
2025-08-10,WM-230,Trailrunner Trail Shoe,East,Online,1,119.00,119.00
2025-05-17,WM-140,Alpine Hardshell Jacket,East,Retail,3,219.00,657.00
2025-09-04,WM-141,Alpine Softshell Vest,East,Retail,2,129.00,258.00
2025-12-05,WM-230,Trailrunner Trail Shoe,West,Online,1,119.00,119.00
2026-04-11,WM-160,Ridge Merino Base Layer,West,Wholesale,1,59.00,59.00
2026-01-05,WM-161,Ridge Merino Beanie,North,Retail,2,24.00,48.00
2025-07-07,WM-215,Voyager Sleeping Pad,South,Wholesale,1,89.00,89.00
2026-05-13,WM-102,Trailhead Backpack 45L,West,Wholesale,2,129.00,258.00
2025-12-18,WM-102,Trailhead Backpack 45L,West,Retail,3,129.00,387.00
2026-02-12,WM-102,Trailhead Backpack 45L,,Online,2,129.00,258.00
2025-09-06,WM-231,Trailrunner Hiking Boot,West,Wholesale,2,159.00,318.00
2025-11-17,WM-161,Ridge Merino Beanie,North,Retail,2,24.00,48.00
2026-01-05,WM-101,Trailhead Backpack 28L,South,Online,2,89.00,178.00
2025-11-29,WM-160,Ridge Merino Base Layer,North,Wholesale,1,59.00,59.00
2025-06-16,WM-270,Compass Nav Watch,South,Online,5,189.00,945.00
2025-08-29,WM-161,Ridge Merino Beanie,North,Wholesale,2,24.00,48.00
2025-08-13,WM-270,Compass Nav Watch,North,Online,2,189.00,378.00
2026-02-01,WM-180,Summit Trekking Poles (Pair),East,Wholesale,1,74.00,74.00
2025-12-29,WM-210,Voyager Sleeping Bag 20F,South,Retail,2,159.00,318.00
2026-02-25,WM-140,Alpine Hardshell Jacket,West,Online,2,219.00,438.00
2025-10-25,WM-102,Trailhead Backpack 45L,East,Retail,1,129.00,129.00
2026-04-28,WM-230,Trailrunner Trail Shoe,North,Online,4,119.00,476.00
2026-02-07,WM-141,Alpine Softshell Vest,North,Wholesale,2,129.00,258.00
2025-09-06,WM-271,Compass Headlamp 400,East,Online,5,44.00,220.00
2025-10-18,WM-270,Compass Nav Watch,West,Online,2,189.00,378.00
2026-04-25,WM-102,Trailhead Backpack 45L,North,Online,1,129.00,129.00
2026-05-11,WM-180,Summit Trekking Poles (Pair),North,Retail,1,74.00,74.00
2025-11-30,WM-180,Summit Trekking Poles (Pair),East,Online,2,74.00,148.00
2026-06-19,WM-210,Voyager Sleeping Bag 20F,West,Online,4,159.00,636.00
2026-01-08,WM-101,Trailhead Backpack 28L,North,Online,5,89.00,445.00
2025-06-30,WM-231,Trailrunner Hiking Boot,West,Retail,3,159.00,477.00
2025-05-30,WM-191,Basecamp 4P Tent,South,Retail,3,349.00,1047.00
2025-06-05,WM-161,Ridge Merino Beanie,North,Online,4,24.00,96.00
2026-03-01,WM-190,Basecamp 2P Tent,West,Retail,4,249.00,996.00
2025-07-02,WM-140,Alpine Hardshell Jacket,North,Retail,3,219.00,657.00
2025-09-01,WM-251,Aqua Hydration Bladder 2L,South,Online,4,34.00,136.00
2025-07-06,WM-191,Basecamp 4P Tent,South,Wholesale,2,349.00,698.00
2025-05-03,WM-180,Summit Trekking Poles (Pair),East,Retail,3,74.00,222.00
2025-12-14,WM-102,Trailhead Backpack 45L,North,Wholesale,2,129.00,258.00
2025-08-21,WM-190,Basecamp 2P Tent,West,Wholesale,2,249.00,498.00
2025-08-02,WM-181,Summit Camp Stove,North,Wholesale,1,64.00,64.00
2025-08-02,WM-230,Trailrunner Trail Shoe,North,Online,4,119.00,476.00
2025-09-28,WM-180,Summit Trekking Poles (Pair),East,Wholesale,2,74.00,148.00
2025-12-04,WM-141,Alpine Softshell Vest,West,Wholesale,1,129.00,129.00
2026-05-06,WM-140,Alpine Hardshell Jacket,North,Wholesale,2,219.00,
2026-06-24,WM-250,Aqua Filter Bottle 750ml,North,Wholesale,1,39.00,39.00
2025-09-09,WM-191,Basecamp 4P Tent,North,Online,1,349.00,349.00
2025-06-25,WM-140,Alpine Hardshell Jacket,East,Wholesale,1,219.00,219.00
2025-09-17,WM-215,Voyager Sleeping Pad,West,Wholesale,1,89.00,89.00
2025-12-21,WM-231,Trailrunner Hiking Boot,North,Wholesale,2,159.00,318.00
2026-05-14,WM-160,Ridge Merino Base Layer,North,Online,5,59.00,295.00
2025-12-28,WM-161,Ridge Merino Beanie,East,Online,4,24.00,96.00
2026-04-21,WM-231,Trailrunner Hiking Boot,West,Online,5,159.00,795.00
2026-05-30,WM-140,Alpine Hardshell Jacket,South,Online,5,219.00,1095.00
2026-03-23,WM-180,Summit Trekking Poles (Pair),East,Wholesale,2,74.00,148.00
2025-12-09,WM-161,Ridge Merino Beanie,East,Wholesale,1,24.00,24.00
2025-12-21,WM-215,Voyager Sleeping Pad,East,Wholesale,1,89.00,89.00
2026-05-23,WM-230,Trailrunner Trail Shoe,North,Wholesale,1,119.00,119.00
2025-04-24,WM-180,Summit Trekking Poles (Pair),South,Wholesale,2,74.00,148.00
2026-02-12,WM-230,Trailrunner Trail Shoe,West,Online,2,119.00,238.00
2025-04-16,WM-141,Alpine Softshell Vest,North,Wholesale,2,129.00,258.00
2025-08-26,WM-141,Alpine Softshell Vest,East,Retail,3,129.00,387.00
2025-07-11,WM-215,Voyager Sleeping Pad,West,Wholesale,1,89.00,89.00
2025-07-13,WM-180,Summit Trekking Poles (Pair),East,Wholesale,2,74.00,148.00
2025-09-08,WM-161,Ridge Merino Beanie,North,Wholesale,2,24.00,48.00
2025-07-11,WM-102,Trailhead Backpack 45L,West,Retail,3,129.00,387.00
2025-12-10,WM-191,Basecamp 4P Tent,North,Retail,3,349.00,1047.00
2025-11-13,WM-191,Basecamp 4P Tent,North,Online,4,349.00,1396.00
2025-12-30,WM-180,Summit Trekking Poles (Pair),North,Online,2,74.00,148.00
2026-05-28,WM-180,Summit Trekking Poles (Pair),North,Wholesale,2,74.00,148.00
2026-05-25,WM-161,Ridge Merino Beanie,South,Wholesale,2,24.00,48.00
2025-07-17,WM-191,Basecamp 4P Tent,East,Wholesale,1,349.00,349.00
2025-08-25,WM-210,Voyager Sleeping Bag 20F,West,Wholesale,2,159.00,318.00
2025-12-24,WM-140,Alpine Hardshell Jacket,South,Wholesale,2,219.00,438.00
2025-11-14,WM-250,Aqua Filter Bottle 750ml,East,Retail,2,39.00,78.00
2025-05-17,WM-160,Ridge Merino Base Layer,East,Wholesale,1,59.00,59.00
2026-05-21,WM-215,Voyager Sleeping Pad,North,Online,1,89.00,89.00
2026-06-11,WM-102,Trailhead Backpack 45L,,Wholesale,2,129.00,258.00
2025-06-24,WM-190,Basecamp 2P Tent,East,Wholesale,1,249.00,249.00
2026-06-13,WM-141,Alpine Softshell Vest,North,Retail,2,129.00,258.00
2025-09-11,WM-215,Voyager Sleeping Pad,South,Online,1,89.00,89.00
2025-11-29,WM-230,Trailrunner Trail Shoe,,Retail,1,119.00,119.00
2025-11-02,WM-181,Summit Camp Stove,North,Online,4,64.00,256.00
2025-09-19,WM-251,Aqua Hydration Bladder 2L,South,Retail,2,34.00,68.00
2025-09-13,WM-210,Voyager Sleeping Bag 20F,East,Retail,1,159.00,159.00
2026-02-26,WM-271,Compass Headlamp 400,South,Retail,4,44.00,176.00
2026-01-03,WM-230,Trailrunner Trail Shoe,South,Retail,1,119.00,119.00
2026-04-16,WM-231,Trailrunner Hiking Boot,West,Online,2,159.00,318.00
2026-06-25,WM-230,Trailrunner Trail Shoe,North,Wholesale,1,119.00,119.00
2025-07-11,WM-210,Voyager Sleeping Bag 20F,North,Wholesale,2,159.00,318.00
2025-12-25,WM-181,Summit Camp Stove,West,Wholesale,1,64.00,64.00
2025-09-14,WM-190,Basecamp 2P Tent,East,Wholesale,1,249.00,249.00
2026-06-07,WM-231,Trailrunner Hiking Boot,East,Retail,3,159.00,477.00
2026-06-08,WM-210,Voyager Sleeping Bag 20F,East,Online,4,159.00,636.00
2026-01-26,WM-180,Summit Trekking Poles (Pair),South,Wholesale,1,74.00,74.00
2026-02-14,WM-215,Voyager Sleeping Pad,South,Retail,4,89.00,356.00
2025-07-27,WM-215,Voyager Sleeping Pad,East,Online,1,89.00,89.00
2025-04-12,WM-190,Basecamp 2P Tent,North,Retail,4,249.00,996.00
2025-09-28,WM-191,Basecamp 4P Tent,North,Online,2,349.00,698.00
2025-12-28,WM-190,Basecamp 2P Tent,North,Retail,3,249.00,747.00
2025-07-14,WM-271,Compass Headlamp 400,,Wholesale,1,44.00,44.00
2025-06-25,WM-160,Ridge Merino Base Layer,North,Retail,3,59.00,177.00
2025-11-01,WM-181,Summit Camp Stove,South,Online,1,64.00,64.00
2025-05-16,WM-141,Alpine Softshell Vest,East,Online,1,129.00,129.00
2025-05-05,WM-161,Ridge Merino Beanie,West,Online,2,24.00,48.00
2025-10-27,WM-271,Compass Headlamp 400,North,Wholesale,2,44.00,88.00
2026-02-24,WM-210,Voyager Sleeping Bag 20F,North,Wholesale,1,159.00,159.00
2025-07-20,WM-141,Alpine Softshell Vest,South,Retail,4,129.00,516.00
2025-08-16,WM-271,Compass Headlamp 400,South,Retail,4,44.00,176.00
2026-01-27,WM-140,Alpine Hardshell Jacket,West,Wholesale,2,219.00,438.00
2025-04-13,WM-181,Summit Camp Stove,East,Online,2,64.00,128.00
2026-01-10,WM-140,Alpine Hardshell Jacket,West,Retail,2,219.00,438.00
2026-06-18,WM-250,Aqua Filter Bottle 750ml,South,Retail,3,39.00,117.00
2025-04-18,WM-251,Aqua Hydration Bladder 2L,West,Wholesale,2,34.00,68.00
2025-04-05,WM-231,Trailrunner Hiking Boot,East,Wholesale,2,159.00,318.00
2025-10-17,WM-231,Trailrunner Hiking Boot,North,Online,4,159.00,636.00
2025-08-22,WM-161,Ridge Merino Beanie,North,Retail,3,24.00,72.00
2025-05-23,WM-102,Trailhead Backpack 45L,South,Retail,2,129.00,258.00
2025-08-23,WM-191,Basecamp 4P Tent,North,Retail,1,349.00,349.00
2026-05-12,WM-140,Alpine Hardshell Jacket,East,Wholesale,1,219.00,219.00
2026-01-13,WM-210,Voyager Sleeping Bag 20F,East,Retail,3,159.00,477.00
2025-07-28,WM-250,Aqua Filter Bottle 750ml,South,Wholesale,1,39.00,39.00
2025-06-06,WM-101,Trailhead Backpack 28L,East,Retail,3,89.00,267.00
2025-06-21,WM-140,Alpine Hardshell Jacket,North,Wholesale,1,219.00,219.00
2026-03-12,WM-141,Alpine Softshell Vest,South,Retail,1,129.00,129.00
2026-05-16,WM-210,Voyager Sleeping Bag 20F,West,Online,4,159.00,636.00
2026-02-12,WM-101,Trailhead Backpack 28L,South,Wholesale,1,89.00,89.00
2026-05-28,WM-180,Summit Trekking Poles (Pair),North,Online,5,74.00,370.00
2025-04-25,WM-101,Trailhead Backpack 28L,South,Wholesale,2,89.00,178.00
2026-06-21,WM-140,Alpine Hardshell Jacket,North,Online,2,219.00,438.00
2025-09-21,WM-231,Trailrunner Hiking Boot,South,Retail,1,159.00,159.00
2025-08-12,WM-140,Alpine Hardshell Jacket,South,Retail,1,219.00,219.00
2026-03-29,WM-190,Basecamp 2P Tent,South,Retail,2,249.00,498.00
2025-08-30,WM-210,Voyager Sleeping Bag 20F,South,Online,5,159.00,795.00
2025-11-08,WM-141,Alpine Softshell Vest,North,Retail,4,129.00,516.00
2026-06-07,WM-210,Voyager Sleeping Bag 20F,South,,1,159.00,159.00
2025-11-09,WM-231,Trailrunner Hiking Boot,East,Online,1,159.00,159.00
2026-04-16,WM-230,Trailrunner Trail Shoe,South,Online,2,119.00,238.00
2026-04-25,WM-140,Alpine Hardshell Jacket,North,Retail,4,219.00,876.00
2025-12-12,WM-230,Trailrunner Trail Shoe,West,Retail,1,119.00,119.00
2026-03-10,WM-101,Trailhead Backpack 28L,West,Retail,3,89.00,267.00
2025-11-18,WM-250,Aqua Filter Bottle 750ml,East,Online,2,39.00,78.00
2025-07-25,WM-271,Compass Headlamp 400,South,Retail,4,44.00,176.00
2026-06-18,WM-271,Compass Headlamp 400,South,Wholesale,1,44.00,44.00
2026-06-24,WM-181,Summit Camp Stove,South,Retail,3,64.00,192.00
2025-12-04,WM-180,Summit Trekking Poles (Pair),North,Retail,1,74.00,74.00
2025-08-15,WM-270,Compass Nav Watch,West,Wholesale,2,189.00,378.00
2025-09-03,WM-191,Basecamp 4P Tent,North,Retail,2,349.00,698.00
